LCNS_NO,BSSH_NM,CHNG_DT,CHNG_PRVNS,INDUTY_CD_NM,SITE_ADDR,CHNG_BF_CN,CHNG_AF_CN,TELNO,DB_EXISTS,DB_LAST_EVENT_DATE,IS_MISSED,MISSED_REASON
19890029356,(주)도치피자 광화문,20250822,변경민원,일반음식점,서울특별시 중구 세종대로21길 67-2(정동),도치피자 광화문,(주)도치피자 광화문,027394256,Y,20250822,N,NONE
19890029356,(주)도치피자 광화문,20250822,변경민원,일반음식점,서울특별시 중구 세종대로21길 67-2(정동),이**,도**,027394256,Y,20250822,N,NONE
19890029356,(주)도치피자 광화문,20240902,변경민원,일반음식점,서울특별시 중구 세종대로21길 67-2(정동),박**,이**,027394256,Y,20250822,N,NONE
20150358213,"(주)대청산업개발 이천쌀(하남)휴게소(교동짬뽕,무공돈까스)",20250820,변경민원,일반음식점,경기도 이천시 신둔면 서이천로853번길 346-129(가동 1층 이천상휴게소),(주)대청산업개발 이천쌀(하남)휴게소(순두부.돈까스.팔당냉면),"(주)대청산업개발 이천쌀(하남)휴게소(교동짬뽕,무공돈까스)",0316381117,Y,20250820,N,NONE
20240280140,(Aile)에르,20250813,변경민원,일반음식점,인천광역시 남동구 논현로170번길 5-9(1층 논현동),박**,김**,,Y,20250813,N,NONE
20240845248,(주)고기요기,20250806,변경민원,일반음식점,경상북도 구미시 문장로 23-26(1층 도량동),김**,송**,,Y,20250806,N,NONE
20240845343,(주)고기요기2,20250806,변경민원,일반음식점,경상북도 구미시 야은로 424-19(도량동),김**,송**,,Y,20250806,N,NONE
19760029168,(주)김삼보,20250804,변경민원,일반음식점,서울특별시 중구 세종대로18길 6-1(1층 태평로2가),담소사골순대(북창점),(주)김삼보,0237891821,Y,20250804,N,NONE
19760029168,(주)김삼보,20250804,변경민원,일반음식점,서울특별시 중구 세종대로18길 6-1(1층 태평로2가),성**,강**,0237891821,Y,20250804,N,NONE
19760029168,(주)김삼보,20160704,변경민원,일반음식점,서울특별시 중구 세종대로18길 6-1(1층 태평로2가),안**,성**,0237891821,Y,20250804,N,NONE
20190025575,(주)고메드갤러리아 SK서린본사 더 비스트로,20250801,변경민원,일반음식점,서울특별시 종로구 종로 26(SK서린동빌딩 지하1층 서린동),씨제이프레시웨이(주) 더 비스트로,(주)신세계푸드 SK서린본사 더 비스트로,,Y,20251204,N,NONE
20190025575,(주)고메드갤러리아 SK서린본사 더 비스트로,20250801,변경민원,일반음식점,서울특별시 종로구 종로 26(SK서린동빌딩 지하1층 서린동),이**,강**,,Y,20251204,N,NONE
20190025575,(주)고메드갤러리아 SK서린본사 더 비스트로,20240801,변경민원,일반음식점,서울특별시 종로구 종로 26(SK서린동빌딩 지하1층 서린동),송**,이**,,Y,20251204,N,NONE
20240067455,(眞)은이국밥 중랑점,20250804,변경민원,일반음식점,서울특별시 중랑구 상봉중앙로5길 3(1층 상봉동),바른국밥(중랑구점),(眞)은이국밥 중랑점,,Y,20250804,N,NONE
20240067455,(眞)은이국밥 중랑점,20250804,변경민원,일반음식점,서울특별시 중랑구 상봉중앙로5길 3(1층 상봉동),이**,이**,,Y,20250804,N,NONE
19910417045,(주)가비내음,20250725,변경민원,일반음식점,충청북도 청주시 상당구 중고개로337번길 121(금천동),명품손만두,(주)베르빈컴퍼니,0432582770,Y,20251016,N,NONE
19910417045,(주)가비내음,20250725,변경민원,일반음식점,충청북도 청주시 상당구 중고개로337번길 121(금천동),정**,김**,0432582770,Y,20251016,N,NONE
19910417045,(주)가비내음,20240416,변경민원,일반음식점,충청북도 청주시 상당구 중고개로337번길 121(금천동),송**,정**,0432582770,Y,20251016,N,NONE
20020114556,(주)늘푸른목장,20250723,변경민원,일반음식점,서울특별시 송파구 백제고분로9길 34(잠실동),박*******,박**,0234314520,Y,20250723,N,NONE
20020114556,(주)늘푸른목장,20170524,변경민원,일반음식점,서울특별시 송파구 백제고분로9길 34(잠실동),박*******,박*******,0234314520,Y,20250723,N,NONE
20030025403,(주) 해늘 (종로 생골뱅이),20250722,변경민원,일반음식점,서울특별시 종로구 대학로1길 3(종로5가),김**,윤**,027330997,Y,20250722,N,NONE
20030025403,(주) 해늘 (종로 생골뱅이),20231214,변경민원,일반음식점,서울특별시 종로구 대학로1길 3(종로5가),윤**,김**,027330997,Y,20250722,N,NONE
20230549023,(구)옛날삼교리막국수,20250714,변경민원,일반음식점,강원특별자치도 강릉시 주문진읍 신리천로 348-3,정**,정**,0336615222,Y,20250714,N,NONE
19970332127,(온데)onde,20250714,변경민원,일반음식점,"경기도 남양주시 와부읍 경강로926번길 38(1,2층)",강변집,(온데)onde,0315766155,Y,20250714,N,NONE
19970332127,(온데)onde,20250714,변경민원,일반음식점,"경기도 남양주시 와부읍 경강로926번길 38(1,2층)",김**,김**,0315766155,Y,20250714,N,NONE
19970332127,(온데)onde,20250502,변경민원,일반음식점,"경기도 남양주시 와부읍 경강로926번길 38(1,2층)",강**,김**,0315766155,Y,20250714,N,NONE
20250543065,(眞)은이국밥,20250709,변경민원,일반음식점,경기도 파주시 산내로7번길 25-11(1층 일부 목동동),은이네,(眞)은이국밥,,Y,20250709,N,NONE
20190442785,(유)다온,20250709,변경민원,일반음식점,충청북도 충주시 중앙로 108(1층 성내동),정**,윤**,,Y,20251030,N,NONE
20190442785,(유)다온,20241010,변경민원,일반음식점,충청북도 충주시 중앙로 108(1층 성내동),김**,정**,,Y,20251030,N,NONE
20250214333,#52,20250707,변경민원,일반음식점,부산광역시 기장군 정관읍 곰내길 600,이**,이**,,Y,20250707,N,NONE
19910569060,(주)가야호텔,20250702,변경민원,일반음식점,경상북도 성주군 수륜면 가야산식물원길 44,정**,이**,0549316000,Y,20250702,N,NONE
19910569060,(주)가야호텔,20130423,변경민원,일반음식점,경상북도 성주군 수륜면 가야산식물원길 44,문**,정**,0549316000,Y,20250702,N,NONE
19920569057,(주)가야호텔,20250702,변경민원,일반음식점,경상북도 성주군 수륜면 가야산식물원길 52,정**,이**,0549313500,Y,20250702,N,NONE
19920569057,(주)가야호텔,20130423,변경민원,일반음식점,경상북도 성주군 수륜면 가야산식물원길 52,문**,정**,0549313500,Y,20250702,N,NONE
20180258680,(주)더파티플러스,20250702,변경민원,일반음식점,울산광역시 북구 진장17길 10(메가마트 지상3층 진장동),김**,김*******,07040662401,Y,20250702,N,NONE
20180258680,(주)더파티플러스,20230915,변경민원,일반음식점,울산광역시 북구 진장17길 10(메가마트 지상3층 진장동),김**,김**,07040662401,Y,20250702,N,NONE
20110400021,(사)화천군새마을회,20250630,변경민원,일반음식점,강원특별자치도 화천군 하남면 영서로 5697-69(외 1필지),주식회사 원천2리,(사)화천군새마을회,0334420452,Y,20250630,N,NONE
20110400021,(사)화천군새마을회,20250630,변경민원,일반음식점,강원특별자치도 화천군 하남면 영서로 5697-69(외 1필지),문**,문*******,0334420452,Y,20250630,N,NONE
20110400021,(사)화천군새마을회,20250630,변경민원,일반음식점,강원특별자치도 화천군 하남면 영서로 5697-69(외 1필지),문**,문**,0334420452,Y,20250630,N,NONE
20110400021,(사)화천군새마을회,20230406,변경민원,일반음식점,강원특별자치도 화천군 하남면 영서로 5697-69(외 1필지),곽**,김*******,0334420452,Y,20250630,N,NONE
20200025490,(주) 에스티엑스에프앤씨 롯데카드,20250630,변경민원,일반음식점,서울특별시 종로구 새문안로 76(콘코디언concordian 지하1층 B101호 신문로1가),(주)신세계푸드 롯데카드,(주) 에스티엑스에프앤씨 롯데카드,,Y,20250630,N,NONE
20200025490,(주) 에스티엑스에프앤씨 롯데카드,20250630,변경민원,일반음식점,서울특별시 종로구 새문안로 76(콘코디언concordian 지하1층 B101호 신문로1가),강**,이**,,Y,20250630,N,NONE
20200025490,(주) 에스티엑스에프앤씨 롯데카드,20250409,변경민원,일반음식점,서울특별시 종로구 새문안로 76(콘코디언concordian 지하1층 B101호 신문로1가),송**,강**,,Y,20250630,N,NONE
20240477191,(주)누아에프앤비,20250626,변경민원,일반음식점,경기도 안산시 단원구 고잔로 116(휴 지오 오피스텔 207호 고잔동),파스타리안,(주)누아에프앤비,,Y,20250626,N,NONE
20240477191,(주)누아에프앤비,20250626,변경민원,일반음식점,경기도 안산시 단원구 고잔로 116(휴 지오 오피스텔 207호 고잔동),최*******,황**,,Y,20250626,N,NONE
20230171486,(주)국제식품 블루밍가든,20250625,변경민원,일반음식점,부산광역시 부산진구 거제대로 70(11층 양정동),993루프탑,(주)국제식품 블루밍가든,,Y,20250625,N,NONE
20230171486,(주)국제식품 블루밍가든,20250625,변경민원,일반음식점,부산광역시 부산진구 거제대로 70(11층 양정동),팔*****,정**,,Y,20250625,N,NONE
20230171486,(주)국제식품 블루밍가든,20230703,변경민원,일반음식점,부산광역시 부산진구 거제대로 70(11층 양정동),문**,팔*****,,Y,20250625,N,NONE
19950131680,(주) 캐스크 앤 뀌베 서면점,20250624,변경민원,일반음식점,부산광역시 부산진구 서면로 4(부전동),캐스크 앤 뀌베,캐스크 앤 뀌베&Bar,0518190880,Y,20251107,N,NONE
20220622075,#599실내포차,20250624,변경민원,일반음식점,충청북도 단양군 영춘면 강변로 599,#599,#599실내포차,,Y,20250624,N,NONE
20220622075,#599실내포차,20250624,변경민원,일반음식점,충청북도 단양군 영춘면 강변로 599,허**,이**,,Y,20250624,N,NONE
20040444054,"(주)대청산업개발 괴산(양평)휴게소(한식반상, 남산돈가스)",20250620,변경민원,일반음식점,충청북도 괴산군 장연면 중부내륙고속도로 204,"(주)대청산업개발 괴산(양평)휴게소(한,양식)","(주)대청산업개발 괴산(양평)휴게소(한식반상, 남산돈가스)",0438326594,Y,20250620,N,NONE
19970464170,(유)신동회관,20250619,변경민원,일반음식점,충청남도 논산시 상월면 백일헌로 999,신동회관,(유)신동회관,0417339252,Y,20250619,N,NONE
19970464170,(유)신동회관,20250619,변경민원,일반음식점,충청남도 논산시 상월면 백일헌로 999,우**,김**,0417339252,Y,20250619,N,NONE
19970464170,(유)신동회관,20130204,변경민원,일반음식점,충청남도 논산시 상월면 백일헌로 999,이**,우**,0417339252,Y,20250619,N,NONE
20230888031,(one)원케어카페,20250613,변경민원,일반음식점,경상남도 창녕군 성산면 창한로 408-5(2층),카페인(IN) 마실,(one)원케어카페,,Y,20250613,N,NONE
20230888031,(one)원케어카페,20250613,변경민원,일반음식점,경상남도 창녕군 성산면 창한로 408-5(2층),김**,김**,,Y,20250613,N,NONE
20230888031,(one)원케어카페,20230914,변경민원,일반음식점,경상남도 창녕군 성산면 창한로 408-5(2층),송**,김**,,Y,20250613,N,NONE
20060372059,(주)다온컨벤션,20250611,변경민원,일반음식점,경기도 포천시 군내면 호국로 1578(다온컨벤션 4~5층),경기도 포천시 군내면 구읍리 731 \n 경기도 포천시 호국로 1578,경기도 포천시 군내면 구읍리 731 다온컨벤션 4~5층 \n 경기도 포천시 호국로 1578(다온컨벤션 4~5층),5361888,Y,20250611,N,NONE
20220591447,(육진)대한뉴스,20250611,변경민원,일반음식점,충청북도 청주시 흥덕구 진재로 24(1층 101호 복대동),유**,이**,,Y,20250611,N,NONE
20220591447,(육진)대한뉴스,20230417,변경민원,일반음식점,충청북도 청주시 흥덕구 진재로 24(1층 101호 복대동),박**,유**,,Y,20250611,N,NONE
20190482437,(유)양누리,20250610,변경민원,일반음식점,"전북특별자치도 전주시 완산구 마전들로 49(1층 104호,2층 202호 효자동3가)",대************************,대**************,,Y,20250610,N,NONE
20190482437,(유)양누리,20241101,변경민원,일반음식점,"전북특별자치도 전주시 완산구 마전들로 49(1층 104호,2층 202호 효자동3가)",이**,대************************,,Y,20250610,N,NONE
20180222214,# 너의온도 본점,20250605,변경민원,일반음식점,광주광역시 남구 백서로 59(1층 양림동),로코스(LOCOS)양림점,# 너의온도,,Y,20250605,N,NONE
20180222214,# 너의온도 본점,20250605,변경민원,일반음식점,광주광역시 남구 백서로 59(1층 양림동),정**,임**,,Y,20250605,N,NONE
20180222214,# 너의온도 본점,20231221,변경민원,일반음식점,광주광역시 남구 백서로 59(1층 양림동),이**,정**,,Y,20250605,N,NONE
20240040717,(복합) 문화공간 아리랑,20250602,변경민원,일반음식점,서울특별시 종로구 인사동12길 14-3(관훈동),김**,송**,,Y,20251117,N,NONE
20180243853,(더)푸드,20250529,변경민원,일반음식점,대전광역시 유성구 왕가봉로2번길 81(지상1층 노은동),골목짬뽕,(더)푸드,0428251014,Y,20250529,N,NONE
20170077465,(명인)일타짬뽕,20250522,변경민원,일반음식점,"서울특별시 강서구 마곡중앙로 165(지상2층 209, 210호 마곡동, 안강프라이빗타워, 가양1동)",불끈낙지보쌈,(명인)일타짬뽕,0236610190,Y,20250522,N,NONE
19860589015,(일품)양평해장국(창원시청점),20250522,변경민원,일반음식점,경상남도 창원시 성산구 용지로153번길 4-18(양지빌딩 2층 용호동),짜글짜글,안주상회,,Y,20260226,N,NONE
19860589015,(일품)양평해장국(창원시청점),20250522,변경민원,일반음식점,경상남도 창원시 성산구 용지로153번길 4-18(양지빌딩 2층 용호동),김**,허**,,Y,20260226,N,NONE
19860589015,(일품)양평해장국(창원시청점),20150225,변경민원,일반음식점,경상남도 창원시 성산구 용지로153번길 4-18(양지빌딩 2층 용호동),김**,김**,,Y,20260226,N,NONE
19860589015,(일품)양평해장국(창원시청점),20140115,변경민원,일반음식점,경상남도 창원시 성산구 용지로153번길 4-18(양지빌딩 2층 용호동),이**,김**,,Y,20260226,N,NONE
19860589015,(일품)양평해장국(창원시청점),20120926,변경민원,일반음식점,경상남도 창원시 성산구 용지로153번길 4-18(양지빌딩 2층 용호동),박**,이**,,Y,20260226,N,NONE
19860589015,(일품)양평해장국(창원시청점),20070212,변경민원,일반음식점,경상남도 창원시 성산구 용지로153번길 4-18(양지빌딩 2층 용호동),돈나라돈잔치용호점,짜글짜글,,Y,20260226,N,NONE
19860589015,(일품)양평해장국(창원시청점),20070212,변경민원,일반음식점,경상남도 창원시 성산구 용지로153번길 4-18(양지빌딩 2층 용호동),이**,박**,,Y,20260226,N,NONE
19860589015,(일품)양평해장국(창원시청점),20020430,변경민원,일반음식점,경상남도 창원시 성산구 용지로153번길 4-18(양지빌딩 2층 용호동),동인정,돈나라돈잔치용호점,,Y,20260226,N,NONE
19860589015,(일품)양평해장국(창원시청점),20020430,변경민원,일반음식점,경상남도 창원시 성산구 용지로153번길 4-18(양지빌딩 2층 용호동),조**,이**,,Y,20260226,N,NONE
19950131680,(주) 캐스크 앤 뀌베 서면점,20250521,변경민원,일반음식점,부산광역시 부산진구 서면로 4(부전동),겟츠,캐스크 앤 뀌베,0518190880,Y,20251107,N,NONE
19950131680,(주) 캐스크 앤 뀌베 서면점,20250521,변경민원,일반음식점,부산광역시 부산진구 서면로 4(부전동),이**,박**,0518190880,Y,20251107,N,NONE
19950131680,(주) 캐스크 앤 뀌베 서면점,20231121,변경민원,일반음식점,부산광역시 부산진구 서면로 4(부전동),박**,이**,0518190880,Y,20251107,N,NONE
20150025890,(Moth:VO)모스보,20250520,변경민원,일반음식점,서울특별시 종로구 성균관로 38(2층 명륜1가),카페 주연,(Moth:VO)모스보,,Y,20250520,N,NONE
20150025890,(Moth:VO)모스보,20250520,변경민원,일반음식점,서울특별시 종로구 성균관로 38(2층 명륜1가),김**,유**,,Y,20250520,N,NONE
20150025890,(Moth:VO)모스보,20240415,변경민원,일반음식점,서울특별시 종로구 성균관로 38(2층 명륜1가),유**,김**,,Y,20250520,N,NONE
20140059080,(주)나우에스제이 춘타운(청춘닭발),20250519,변경민원,일반음식점,"서울특별시 노원구 노해로81길 12-21(진경빌딩 1층 2,3호 상계동)",인쌩맥주,(주)나우에스제이 춘타운(청춘닭발),029306118,Y,20250519,N,NONE
20140059080,(주)나우에스제이 춘타운(청춘닭발),20250519,변경민원,일반음식점,"서울특별시 노원구 노해로81길 12-21(진경빌딩 1층 2,3호 상계동)",홍**,홍*******,029306118,Y,20250519,N,NONE
20210056537,(주) 에이텍푸드,20250515,변경민원,일반음식점,서울특별시 도봉구 마들로 542(2층 창동),이**,고**,,Y,20250515,N,NONE
20210056537,(주) 에이텍푸드,20240830,변경민원,일반음식점,서울특별시 도봉구 마들로 542(2층 창동),전**,이**,,Y,20250515,N,NONE
19960383019,"(주)대현유통치악(하)휴게소놀부부대찌개,봉화산설렁탕",20250509,변경민원,일반음식점,강원특별자치도 원주시 신림면 다리실2길 32(본건물),고**,고**,0337629234,Y,20250509,N,NONE
19960383019,"(주)대현유통치악(하)휴게소놀부부대찌개,봉화산설렁탕",20101228,변경민원,일반음식점,강원특별자치도 원주시 신림면 다리실2길 32(본건물),고**,고**,0337629234,Y,20250509,N,NONE
20240832694,(주)교원프라퍼티 키녹,20250509,변경민원,일반음식점,경상북도 경주시 보문로 280-12(지하1~1층 북군동),경상북도 경주시 북군동 110-9 \n 경상북도 경주시 보문로 280-12(1층 북군동),경상북도 경주시 북군동 110-9 \n 경상북도 경주시 보문로 280-12(지하1~1층 북군동),,Y,20250509,N,NONE
20170338108,(주)24시전주명가콩나물국밥시흥배곧점,20250508,변경민원,일반음식점,"경기도 시흥시 배곧4로 22(101~102호 정왕동, 배곧타운2)",전주콩나물국밥,(주)24시전주명가콩나물국밥시흥배곧점,0314993322,Y,20250508,N,NONE
20170338108,(주)24시전주명가콩나물국밥시흥배곧점,20250508,변경민원,일반음식점,"경기도 시흥시 배곧4로 22(101~102호 정왕동, 배곧타운2)",명**,명**,0314993322,Y,20250508,N,NONE
20170338108,(주)24시전주명가콩나물국밥시흥배곧점,20190910,변경민원,일반음식점,"경기도 시흥시 배곧4로 22(101~102호 정왕동, 배곧타운2)",김**,명**,0314993322,Y,20250508,N,NONE
20200291284,(뼈속 깊이) 뼈찜 전문점,20250508,변경민원,일반음식점,경기도 의정부시 신촌로29번길 43(지상1층 가능동),찐돈,(뼈속 깊이) 뼈찜 전문점,,Y,20250508,N,NONE
19970332127,(온데)onde,20250502,변경민원,일반음식점,"경기도 남양주시 와부읍 경강로926번길 38(1,2층)",참숯한우천국팔당점,강변집,0315766155,Y,20250714,N,NONE
19970332127,(온데)onde,20250502,변경민원,일반음식점,"경기도 남양주시 와부읍 경강로926번길 38(1,2층)",강**,김**,0315766155,Y,20250714,N,NONE
19970332127,(온데)onde,20230215,변경민원,일반음식점,"경기도 남양주시 와부읍 경강로926번길 38(1,2층)",김*******,강**,0315766155,Y,20250714,N,NONE
20210387627,# 청춘 닭꼬치,20250430,변경민원,일반음식점,경기도 광주시 중앙로 145(1층 경안동),청춘 닭꼬치,# 청춘 닭꼬치,,Y,20250430,N,NONE
20240543279,(주)대왕고래,20250423,변경민원,일반음식점,"경기도 파주시 경의로 1030(115, 116, 117호운정 야당역 헤리움 야당동)",(주)광화문미진 파주직영점,(주)대왕고래,0318735671,Y,20250423,N,NONE
20240543279,(주)대왕고래,20250423,변경민원,일반음식점,"경기도 파주시 경의로 1030(115, 116, 117호운정 야당역 헤리움 야당동)",박**,박**,0318735671,Y,20250423,N,NONE
20240543279,(주)대왕고래,20250221,변경민원,일반음식점,"경기도 파주시 경의로 1030(115, 116, 117호운정 야당역 헤리움 야당동)",강**,박**,0318735671,Y,20250423,N,NONE
20140120908,(주)꼼떼 바베큐,20250422,변경민원,일반음식점,서울특별시 강동구 동남로51길 9(1층 둔촌동),꼼떼,(주)꼼떼 바베큐,024713848,Y,20250422,N,NONE
20140120908,(주)꼼떼 바베큐,20250422,변경민원,일반음식점,서울특별시 강동구 동남로51길 9(1층 둔촌동),이**,장**,024713848,Y,20250422,N,NONE
20140120908,(주)꼼떼 바베큐,20150924,변경민원,일반음식점,서울특별시 강동구 동남로51길 9(1층 둔촌동),김**,이**,024713848,Y,20250422,N,NONE
20140033305,#냉삼,20250415,변경민원,일반음식점,서울특별시 용산구 대사관로30길 7(1층 한남동),허**,허*,,Y,20250415,N,NONE
20140033305,#냉삼,20150128,변경민원,일반음식점,서울특별시 용산구 대사관로30길 7(1층 한남동),허*,허**,,Y,20250415,N,NONE
20230116211,(주) 여의담,20250414,변경민원,일반음식점,서울특별시 영등포구 여의대방로65길 13(유창빌딩 지상3층 여의도동),김**,강**,,Y,20260429,N,NONE
20230116211,(주) 여의담,20240418,변경민원,일반음식점,서울특별시 영등포구 여의대방로65길 13(유창빌딩 지상3층 여의도동),나**,김**,,Y,20260429,N,NONE
20240067547,#일공육,20250411,변경민원,일반음식점,서울특별시 중랑구 중랑역로 106(1층 중화동),#일공육,BBQ중화점,,Y,20250411,N,NONE
20150030045,(주)고메드갤러리아 메사카페테리아,20250410,변경민원,일반음식점,"서울특별시 중구 남대문시장10길 2(회현동1가, 메사빌딩 8층)",송**,강**,0269597048,Y,20251209,N,NONE
20150030045,(주)고메드갤러리아 메사카페테리아,20210427,변경민원,일반음식점,"서울특별시 중구 남대문시장10길 2(회현동1가, 메사빌딩 8층)",김*******,송**,0269597048,Y,20251209,N,NONE
20200030316,(주)고메드갤러리아 SKT 카페테리아,20250410,변경민원,일반음식점,서울특별시 중구 을지로 65(SK텔레콤빌딩 지하2층 을지로2가),송**,강**,,Y,20251212,N,NONE
20200030316,(주)고메드갤러리아 SKT 카페테리아,20210423,변경민원,일반음식점,서울특별시 중구 을지로 65(SK텔레콤빌딩 지하2층 을지로2가),김*******,송**,,Y,20251212,N,NONE
20200025490,(주) 에스티엑스에프앤씨 롯데카드,20250409,변경민원,일반음식점,서울특별시 종로구 새문안로 76(콘코디언concordian 지하1층 B101호 신문로1가),송**,강**,,Y,20250630,N,NONE
20200025490,(주) 에스티엑스에프앤씨 롯데카드,20210429,변경민원,일반음식점,서울특별시 종로구 새문안로 76(콘코디언concordian 지하1층 B101호 신문로1가),김*******,송**,,Y,20250630,N,NONE
20200036271,(주)고메드갤러리아 신세계라이브쇼핑,20250409,변경민원,일반음식점,서울특별시 성동구 아차산로 17(서울숲 L-Tower 지하1층 102호 성수동1가),송**,강**,0233976000,Y,20251210,N,NONE
20200036271,(주)고메드갤러리아 신세계라이브쇼핑,20210429,변경민원,일반음식점,서울특별시 성동구 아차산로 17(서울숲 L-Tower 지하1층 102호 성수동1가),김*******,송**,0233976000,Y,20251210,N,NONE
20150086234,(주)고메드갤러리아 일신방직본사,20250409,변경민원,일반음식점,"서울특별시 영등포구 은행로 11(여의도동, 지하1층)",송**,강**,0233976000,Y,20251208,N,NONE
20150086234,(주)고메드갤러리아 일신방직본사,20210429,변경민원,일반음식점,"서울특별시 영등포구 은행로 11(여의도동, 지하1층)",김*******,송**,0233976000,Y,20251208,N,NONE
20090150360,(주)갓파스시,20250409,변경민원,일반음식점,"부산광역시 연제구 반송로 44(연산동,외 2필지)",야******,마******,0518682377,Y,20260407,N,NONE
20090150360,(주)갓파스시,20241108,변경민원,일반음식점,"부산광역시 연제구 반송로 44(연산동,외 2필지)",야*****,야******,0518682377,Y,20260407,N,NONE
20240109862,(주)고메드갤러리아 마곡연회,20250408,변경민원,일반음식점,"서울특별시 강서구 마곡중앙로 143(B2층, 4층 마곡동)",송**,강**,,Y,20251209,N,NONE
20180243853,(더)푸드,20250408,변경민원,일반음식점,대전광역시 유성구 왕가봉로2번길 81(지상1층 노은동),케이푸드,골목짬뽕,0428251014,Y,20250529,N,NONE
20180243853,(더)푸드,20250408,변경민원,일반음식점,대전광역시 유성구 왕가봉로2번길 81(지상1층 노은동),송**,김**,0428251014,Y,20250529,N,NONE
20180243853,(더)푸드,20240731,변경민원,일반음식점,대전광역시 유성구 왕가봉로2번길 81(지상1층 노은동),권**,송**,0428251014,Y,20250529,N,NONE
20210387627,# 청춘 닭꼬치,20250404,변경민원,일반음식점,경기도 광주시 중앙로 145(1층 경안동),이상한호떡,청춘 닭꼬치,,Y,20250430,N,NONE
20210387627,# 청춘 닭꼬치,20250404,변경민원,일반음식점,경기도 광주시 중앙로 145(1층 경안동),정**,오**,,Y,20250430,N,NONE
20210387627,# 청춘 닭꼬치,20240926,변경민원,일반음식점,경기도 광주시 중앙로 145(1층 경안동),최**,정**,,Y,20250430,N,NONE
20160573153,(사)제철복지회 식당1,20250404,변경민원,일반음식점,경상북도 울진군 온정면 온천로 147,박**,김**,0547873906,Y,20260130,N,NONE
20160573153,(사)제철복지회 식당1,20230224,변경민원,일반음식점,경상북도 울진군 온정면 온천로 147,이**,박**,0547873906,Y,20260130,N,NONE
20160573156,(사)제철복지회 카페,20250404,변경민원,일반음식점,경상북도 울진군 온정면 온천로 147,박**,김**,0547873906,Y,20260130,N,NONE
20160573156,(사)제철복지회 카페,20230224,변경민원,일반음식점,경상북도 울진군 온정면 온천로 147,이**,박**,0547873906,Y,20260130,N,NONE
20080131135,(주)더블유웨딩시티누리엔(더파티점),20250404,변경민원,일반음식점,"부산광역시 부산진구 자유평화로 11(범천동,18층)",조**,이**,0516437722,Y,20250404,N,NONE
20080131135,(주)더블유웨딩시티누리엔(더파티점),20220330,변경민원,일반음식점,"부산광역시 부산진구 자유평화로 11(범천동,18층)",김**,조**,0516437722,Y,20250404,N,NONE
20120131586,(주)더블유웨딩시티누리엔(더파티지점),20250404,변경민원,일반음식점,"부산광역시 부산진구 자유평화로 11(6층 범천동, 누리엔빌딩)",조**,이**,0516437722,Y,20250404,N,NONE
20120131586,(주)더블유웨딩시티누리엔(더파티지점),20220330,변경민원,일반음식점,"부산광역시 부산진구 자유평화로 11(6층 범천동, 누리엔빌딩)",김**,조**,0516437722,Y,20250404,N,NONE
20100313538,(신)유니반점,20250403,변경민원,일반음식점,경기도 안산시 상록구 본오로 31-4(1층 본오동),유**,단**,0314037942,Y,20250403,N,NONE
20100313538,(신)유니반점,20250210,변경민원,일반음식점,경기도 안산시 상록구 본오로 31-4(1층 본오동),이**,유**,0314037942,Y,20250403,N,NONE
19960487612,(신)종로김밥,20190902,변경민원,일반음식점,"전북특별자치도 익산시 고봉로20길 29(영등동,1층)",서**,손**,0638580564,Y,20190902,N,NONE
19960487612,(신)종로김밥,20151109,변경민원,일반음식점,"전북특별자치도 익산시 고봉로20길 29(영등동,1층)",장**,서**,0638580564,Y,20190902,N,NONE
20240500055,(주) 백진,20250327,변경민원,일반음식점,경기도 구리시 동구릉로6번길 21(지하1층 교문동),백진푸드,(주) 백진,,Y,20250327,N,NONE
20240500055,(주) 백진,20250327,변경민원,일반음식점,경기도 구리시 동구릉로6번길 21(지하1층 교문동),국**,국**,,Y,20250327,N,NONE
20230201178,(NASUB)나수브,20250321,변경민원,일반음식점,부산광역시 수영구 광안해변로 247(5층 민락동),문(Moon),(NASUB)나수브,,Y,20250321,N,NONE
20230201178,(NASUB)나수브,20250321,변경민원,일반음식점,부산광역시 수영구 광안해변로 247(5층 민락동),이**,박**,,Y,20250321,N,NONE
20170615088,(신)증산국수,20250312,변경민원,일반음식점,경상남도 양산시 물금읍 증산로 15(1층),시골밥상,(신)증산국수,,Y,20250312,N,NONE
20170615088,(신)증산국수,20250312,변경민원,일반음식점,경상남도 양산시 물금읍 증산로 15(1층),박**,김**,,Y,20250312,N,NONE
20130362279,(동표)을지로골뱅이,20250312,변경민원,일반음식점,경기도 김포시 김포한강9로76번길 49(포인트프라자 105호 구래동),경기도 김포시 구래동 6880-5 한강메디플라자 \n 경기도 김포시 김포한강4로 521(한강메디플라자 104호 구래동),경기도 김포시 구래동 6883-6 포인트프라자 105호 \n 경기도 김포시 김포한강9로76번길 49(포인트프라자 105호 구래동),0319884611,Y,20250312,N,NONE
20220873615,(주)국제식품 초원농원 양산점,20250311,변경민원,일반음식점,"경상남도 양산시 물금읍 원동로 7(2층일부,3층)",문**,정**,0513129000,Y,20250311,N,NONE
20220873615,(주)국제식품 초원농원 양산점,20230419,변경민원,일반음식점,"경상남도 양산시 물금읍 원동로 7(2층일부,3층)",정**,문**,0513129000,Y,20250311,N,NONE
